order_id,order_date,ship_mode,product_id
CA-2018-167255,2018-09-27,Second Class,OFF-ST-10001328
CA-2020-153822,2020-09-19,Standard Class,OFF-ST-10000321
CA-2019-145548,2019-11-11,Standard Class,OFF-ST-10002562
CA-2020-103443,2020-12-17,Standard Class,OFF-ST-10002276
CA-2019-165330,2019-12-11,First Class,OFF-ST-10000636
CA-2017-106726,2017-12-06,First Class,OFF-ST-10001496
US-2020-143175,2020-08-03,Second Class,OFF-ST-10003123
CA-2020-147410,2020-09-04,Standard Class,OFF-ST-10003805
CA-2019-109666,2019-04-19,Standard Class,OFF-ST-10000991
CA-2018-163965,2018-11-20,Standard Class,OFF-ST-10000918
US-2020-141558,2020-03-11,Standard Class,OFF-ST-10004946
CA-2019-131380,2019-03-28,Second Class,OFF-ST-10002485
CA-2019-158610,2019-09-19,First Class,OFF-ST-10000604
CA-2017-117464,2017-07-22,Second Class,OFF-ST-10003058
US-2020-141677,2020-03-26,Standard Class,OFF-ST-10000344
CA-2019-110492,2019-02-12,First Class,OFF-ST-10003716
CA-2020-145807,2020-02-09,Standard Class,OFF-ST-10001370
US-2017-127978,2017-03-03,Standard Class,OFF-ST-10002486
CA-2019-152730,2019-05-30,Standard Class,OFF-ST-10000876
CA-2020-122987,2020-08-16,First Class,OFF-ST-10004950
CA-2019-153661,2019-01-30,First Class,OFF-ST-10000675
CA-2018-101126,2018-02-10,Second Class,OFF-ST-10000943
CA-2017-163468,2017-11-18,First Class,OFF-ST-10000025
US-2017-131275,2017-03-18,Standard Class,OFF-ST-10000078
CA-2020-165155,2020-09-21,First Class,OFF-ST-10004950
CA-2017-168473,2017-12-26,Standard Class,OFF-ST-10000563
CA-2019-127243,2019-11-28,Standard Class,OFF-ST-10002301
US-2020-123862,2020-01-07,Second Class,OFF-ST-10000760
US-2020-123862,2020-01-07,Second Class,OFF-ST-10002301
CA-2017-132787,2017-09-19,Standard Class,OFF-ST-10001321
CA-2019-105732,2019-09-13,Standard Class,OFF-ST-10000419
CA-2019-105732,2019-09-13,Standard Class,OFF-ST-10004340
US-2019-114013,2019-03-13,Second Class,OFF-ST-10002574
US-2019-114013,2019-03-13,Second Class,OFF-ST-10003641
CA-2017-109932,2017-12-09,First Class,OFF-ST-10000036
CA-2019-137743,2019-07-30,Standard Class,OFF-ST-10001780
CA-2019-103709,2019-09-08,Standard Class,OFF-ST-10001272
CA-2018-100734,2018-09-15,Standard Class,OFF-ST-10001522
CA-2017-115889,2017-11-02,Standard Class,OFF-ST-10003208
US-2020-161935,2020-07-14,Standard Class,OFF-ST-10003455
US-2020-161935,2020-07-14,Standard Class,OFF-ST-10001837
US-2020-167920,2020-12-09,Second Class,OFF-ST-10004963
US-2020-112347,2020-12-02,Standard Class,OFF-ST-10003306
CA-2017-100916,2017-10-21,Standard Class,OFF-ST-10003479
CA-2018-129532,2018-12-08,Standard Class,OFF-ST-10004186
CA-2018-169656,2018-08-13,First Class,OFF-ST-10003816
CA-2019-101791,2019-05-27,Standard Class,OFF-ST-10001496
CA-2020-121195,2020-12-24,First Class,OFF-ST-10000585
CA-2020-110821,2020-08-07,First Class,OFF-ST-10002790
US-2019-140158,2019-10-04,Standard Class,OFF-ST-10000136
CA-2020-151799,2020-12-14,Standard Class,OFF-ST-10002790
CA-2020-139353,2020-10-28,Second Class,OFF-ST-10001522
CA-2019-113978,2019-09-25,Standard Class,OFF-ST-10004963
CA-2019-113978,2019-09-25,Standard Class,OFF-ST-10002574
CA-2018-133242,2018-06-18,Standard Class,OFF-ST-10003716
CA-2017-166961,2017-12-27,Standard Class,OFF-ST-10004507
CA-2019-162236,2019-11-04,Second Class,OFF-ST-10003442
CA-2020-157413,2020-06-01,Standard Class,OFF-ST-10002756
CA-2018-102260,2018-09-22,Standard Class,OFF-ST-10003716
CA-2018-102260,2018-09-22,Standard Class,OFF-ST-10002289
CA-2020-152436,2020-12-08,Second Class,OFF-ST-10000036
CA-2019-169334,2019-10-21,Second Class,OFF-ST-10004950
CA-2019-104311,2019-05-02,Standard Class,OFF-ST-10000321
CA-2019-104311,2019-05-02,Standard Class,OFF-ST-10002957
CA-2018-142993,2018-10-12,Standard Class,OFF-ST-10000934
CA-2018-143364,2018-07-14,Second Class,OFF-ST-10002743
CA-2019-149762,2019-12-03,Standard Class,OFF-ST-10001558
US-2020-105697,2020-08-25,First Class,OFF-ST-10003996
CA-2020-139822,2020-09-15,Standard Class,OFF-ST-10000943
CA-2020-166093,2020-08-17,Standard Class,OFF-ST-10001496
CA-2019-146325,2019-12-14,First Class,OFF-ST-10001590
CA-2017-131009,2017-03-01,Standard Class,OFF-ST-10001469
CA-2017-138359,2017-04-01,Standard Class,OFF-ST-10000636
CA-2020-104864,2020-11-18,Second Class,OFF-ST-10002301
US-2019-117793,2019-08-23,Standard Class,OFF-ST-10002406
CA-2018-110863,2018-11-17,Standard Class,OFF-ST-10002756
CA-2018-132465,2018-09-11,Second Class,OFF-ST-10003641
CA-2018-132465,2018-09-11,Second Class,OFF-ST-10001932
CA-2020-121489,2020-08-21,Second Class,OFF-ST-10000025
CA-2018-121188,2018-08-28,Standard Class,OFF-ST-10001490
CA-2018-121188,2018-08-28,Standard Class,OFF-ST-10000736
CA-2019-132997,2019-11-07,First Class,OFF-ST-10003479
CA-2020-151750,2020-01-01,Standard Class,OFF-ST-10002743
CA-2018-150714,2018-10-26,Standard Class,OFF-ST-10001809
CA-2017-101392,2017-12-07,Standard Class,OFF-ST-10000532
CA-2020-122798,2020-12-28,Standard Class,OFF-ST-10003058
CA-2018-149846,2018-05-22,Standard Class,OFF-ST-10002406
CA-2020-105543,2020-11-24,First Class,OFF-ST-10003123
CA-2018-137064,2018-02-06,Standard Class,OFF-ST-10003470
CA-2017-127866,2017-07-20,First Class,OFF-ST-10001490
CA-2019-102561,2019-07-18,Standard Class,OFF-ST-10001476
CA-2019-100993,2019-02-05,Standard Class,OFF-ST-10004340
CA-2020-140151,2020-03-23,First Class,OFF-ST-10001558
CA-2017-114125,2017-07-09,Standard Class,OFF-ST-10001505
CA-2019-135965,2019-09-22,First Class,OFF-ST-10002370
CA-2020-125269,2020-04-24,Standard Class,OFF-ST-10004123
CA-2018-114811,2018-11-08,First Class,OFF-ST-10000885
CA-2018-141565,2018-09-20,Standard Class,OFF-ST-10001522
CA-2019-116337,2019-11-07,Standard Class,OFF-ST-10001272
CA-2017-152905,2017-02-18,Standard Class,OFF-ST-10000321
CA-2019-123050,2019-04-04,Second Class,OFF-ST-10003455
CA-2017-158225,2017-09-22,Standard Class,OFF-ST-10000675
CA-2017-158225,2017-09-22,Standard Class,OFF-ST-10002301
CA-2020-103065,2020-10-20,First Class,OFF-ST-10000617
US-2017-143581,2017-08-19,Standard Class,OFF-ST-10000991
CA-2018-140221,2018-03-05,Second Class,OFF-ST-10000777
CA-2020-152310,2020-08-12,Standard Class,OFF-ST-10001228
CA-2019-118101,2019-06-26,First Class,OFF-ST-10001837
CA-2020-164112,2020-06-30,Standard Class,OFF-ST-10002615
US-2019-139262,2019-02-21,Standard Class,OFF-ST-10001496
CA-2020-146192,2020-04-22,Standard Class,OFF-ST-10003716
CA-2017-168312,2017-03-01,Standard Class,OFF-ST-10003692
CA-2020-133620,2020-11-13,Standard Class,OFF-ST-10004634
CA-2020-144456,2020-09-08,First Class,OFF-ST-10001321
CA-2019-153269,2019-03-09,First Class,OFF-ST-10004634
CA-2019-132549,2019-11-25,Standard Class,OFF-ST-10001325
CA-2017-110555,2017-04-11,Standard Class,OFF-ST-10000876
CA-2020-147207,2020-01-02,Second Class,OFF-ST-10002615
CA-2019-152940,2019-11-10,First Class,OFF-ST-10000352
CA-2018-162964,2018-11-12,Standard Class,OFF-ST-10002344
CA-2018-149601,2018-05-28,Standard Class,OFF-ST-10001558
CA-2018-149601,2018-05-28,Standard Class,OFF-ST-10001328
CA-2018-133837,2018-04-13,Standard Class,OFF-ST-10000344
CA-2020-118199,2020-05-09,First Class,OFF-ST-10000604
CA-2020-118199,2020-05-09,First Class,OFF-ST-10000636
US-2017-113124,2017-03-30,Standard Class,OFF-ST-10001511
CA-2019-125087,2019-04-18,Standard Class,OFF-ST-10001780
CA-2017-146500,2017-08-30,Standard Class,OFF-ST-10000563
CA-2018-116512,2018-04-09,Standard Class,OFF-ST-10001505
CA-2018-169733,2018-10-22,Second Class,OFF-ST-10000876
CA-2020-161172,2020-03-16,First Class,OFF-ST-10000675
CA-2019-156748,2019-11-30,Standard Class,OFF-ST-10001370
CA-2018-157287,2018-12-22,First Class,OFF-ST-10001172
CA-2018-117884,2018-03-22,First Class,OFF-ST-10002182
CA-2020-146164,2020-12-22,Standard Class,OFF-ST-10001228
CA-2017-130673,2017-05-20,Second Class,OFF-ST-10000636
CA-2018-138492,2018-05-15,Standard Class,OFF-ST-10002583
CA-2020-132437,2020-09-08,Second Class,OFF-ST-10001031
US-2019-114230,2019-11-27,Standard Class,OFF-ST-10000876
CA-2018-164084,2018-09-07,Standard Class,OFF-ST-10003638
CA-2017-160094,2017-04-30,First Class,OFF-ST-10000585
CA-2019-164574,2019-07-29,Standard Class,OFF-ST-10003816
US-2017-159611,2017-12-27,Second Class,OFF-ST-10002790
CA-2020-163265,2020-02-16,Standard Class,OFF-ST-10000642
CA-2020-137323,2020-11-14,Second Class,OFF-ST-10003996
CA-2020-119284,2020-06-15,Standard Class,OFF-ST-10001490
CA-2017-119144,2017-11-16,First Class,OFF-ST-10000991
CA-2019-120824,2019-06-12,Second Class,OFF-ST-10002562
CA-2018-103870,2018-12-27,Standard Class,OFF-ST-10002562
US-2017-169390,2017-02-07,Second Class,OFF-ST-10001558
CA-2019-168774,2019-09-04,Standard Class,OFF-ST-10001490
CA-2019-112578,2019-12-29,Standard Class,OFF-ST-10003722
CA-2018-165813,2018-03-20,Second Class,OFF-ST-10004258
CA-2017-109680,2017-10-06,First Class,OFF-ST-10001932
US-2020-132675,2020-09-24,Standard Class,OFF-ST-10004950
CA-2017-141173,2017-11-18,Second Class,OFF-ST-10000885
CA-2020-101805,2020-12-01,Standard Class,OFF-ST-10002756
CA-2020-126928,2020-09-17,Standard Class,OFF-ST-10000615
CA-2017-169642,2017-07-27,Second Class,OFF-ST-10002574
CA-2019-167241,2019-08-15,Standard Class,OFF-ST-10001505
US-2019-144057,2019-05-09,Standard Class,OFF-ST-10001490
CA-2020-150910,2020-12-22,Standard Class,OFF-ST-10000918
CA-2017-166730,2017-12-30,First Class,OFF-ST-10002554
CA-2020-107825,2020-11-18,First Class,OFF-ST-10001321
CA-2020-107825,2020-11-18,First Class,OFF-ST-10000777
CA-2018-166492,2018-04-07,First Class,OFF-ST-10002214
CA-2018-136105,2018-06-12,Standard Class,OFF-ST-10002444
CA-2017-136336,2017-04-21,Standard Class,OFF-ST-10002574
CA-2018-104038,2018-02-06,First Class,OFF-ST-10002554
CA-2019-131093,2019-09-17,Second Class,OFF-ST-10002790
US-2020-148831,2020-10-13,First Class,OFF-ST-10002974
CA-2018-163181,2018-11-07,Standard Class,OFF-ST-10001713
CA-2018-163181,2018-11-07,Standard Class,OFF-ST-10000129
CA-2017-132010,2017-10-13,First Class,OFF-ST-10003641
CA-2020-112473,2020-05-25,Standard Class,OFF-ST-10002182
CA-2019-124254,2019-04-12,Standard Class,OFF-ST-10001469
CA-2019-124254,2019-04-12,Standard Class,OFF-ST-10000060
US-2019-165505,2019-01-23,Standard Class,OFF-ST-10001526
US-2019-155768,2019-12-01,First Class,OFF-ST-10002292
US-2018-130512,2018-08-21,Standard Class,OFF-ST-10002574
CA-2020-141747,2020-08-03,Second Class,OFF-ST-10003996
US-2018-164238,2018-08-16,Standard Class,OFF-ST-10002352
CA-2020-121160,2020-11-04,First Class,OFF-ST-10002485
CA-2019-126732,2019-09-02,Standard Class,OFF-ST-10000321
CA-2017-168368,2017-02-11,Second Class,OFF-ST-10002583
CA-2019-113236,2019-05-26,Second Class,OFF-ST-10000532
CA-2018-111948,2018-11-11,First Class,OFF-ST-10003282
CA-2019-168046,2019-01-25,Second Class,OFF-ST-10004337
CA-2020-111591,2020-03-21,Standard Class,OFF-ST-10001809
CA-2017-108147,2017-06-08,Standard Class,OFF-ST-10003470
CA-2020-155362,2020-12-17,Standard Class,OFF-ST-10001031
CA-2017-154158,2017-12-23,Second Class,OFF-ST-10000078
CA-2017-154158,2017-12-23,Second Class,OFF-ST-10004950
CA-2018-163734,2018-06-19,Standard Class,OFF-ST-10003692
CA-2019-105459,2019-08-12,Second Class,OFF-ST-10000078
CA-2019-108959,2019-03-10,Second Class,OFF-ST-10001272
CA-2020-145506,2020-06-03,Standard Class,OFF-ST-10004963
CA-2020-150504,2020-11-06,Standard Class,OFF-ST-10000615
CA-2017-149104,2017-04-05,Second Class,OFF-ST-10000991
CA-2018-123939,2018-08-24,Second Class,OFF-ST-10003208
CA-2019-101189,2019-02-04,Standard Class,OFF-ST-10004180
CA-2017-169446,2017-12-19,Standard Class,OFF-ST-10000419
CA-2020-101637,2020-03-24,First Class,OFF-ST-10002352
CA-2020-102729,2020-10-26,Standard Class,OFF-ST-10000464
CA-2019-116596,2019-10-27,Standard Class,OFF-ST-10000636
CA-2018-147690,2018-11-10,Standard Class,OFF-ST-10001526
CA-2019-129280,2019-05-03,First Class,OFF-ST-10002554
CA-2018-113131,2018-09-24,First Class,OFF-ST-10001172
CA-2020-152975,2020-09-14,First Class,OFF-ST-10001370
CA-2020-132584,2020-08-26,First Class,OFF-ST-10000344
US-2020-129203,2020-04-17,Standard Class,OFF-ST-10001418
US-2020-122672,2020-11-04,Standard Class,OFF-ST-10002344
CA-2017-151330,2017-10-14,First Class,OFF-ST-10000615
CA-2017-104563,2017-03-07,Standard Class,OFF-ST-10000934
US-2020-107979,2020-06-08,Standard Class,OFF-ST-10002485
CA-2017-150518,2017-11-19,Standard Class,OFF-ST-10000877
CA-2020-132619,2020-08-31,Standard Class,OFF-ST-10001511
US-2017-164644,2017-07-22,Second Class,OFF-ST-10003123
CA-2018-130113,2018-12-27,Standard Class,OFF-ST-10000046
CA-2018-107902,2018-08-28,Standard Class,OFF-ST-10001837
CA-2019-161746,2019-10-21,Standard Class,OFF-ST-10002743
CA-2017-114251,2017-11-05,Standard Class,OFF-ST-10003716
CA-2020-166835,2020-11-12,Second Class,OFF-ST-10002574
CA-2017-111962,2017-09-29,Standard Class,OFF-ST-10000046
CA-2020-129294,2020-03-16,Standard Class,OFF-ST-10002615
CA-2020-113705,2020-03-27,Second Class,OFF-ST-10001128
CA-2018-149748,2018-05-31,Second Class,OFF-ST-10004340
CA-2018-162201,2018-06-08,Standard Class,OFF-ST-10000046
CA-2020-169999,2020-06-19,Standard Class,OFF-ST-10001511
CA-2017-163867,2017-06-03,First Class,OFF-ST-10000877
CA-2020-113278,2020-01-14,Standard Class,OFF-ST-10001590
CA-2020-113278,2020-01-14,Standard Class,OFF-ST-10002562
US-2018-116981,2018-03-26,Second Class,OFF-ST-10002615
CA-2020-146269,2020-10-06,First Class,OFF-ST-10003208
US-2020-166324,2020-04-20,First Class,OFF-ST-10000078
CA-2020-117646,2020-08-21,Standard Class,OFF-ST-10000036
CA-2020-160927,2020-01-29,Second Class,OFF-ST-10001590
CA-2018-159534,2018-03-20,First Class,OFF-ST-10001172
CA-2019-114405,2019-04-07,Standard Class,OFF-ST-10001627
CA-2017-143371,2017-12-28,Standard Class,OFF-ST-10001128
CA-2018-145415,2018-04-12,Second Class,OFF-ST-10000419
CA-2017-115812,2017-06-09,Standard Class,OFF-BI-10003910
CA-2019-161389,2019-12-05,Standard Class,OFF-BI-10003656
US-2018-118983,2018-11-22,Standard Class,OFF-BI-10000756
CA-2017-143336,2017-08-27,Second Class,OFF-BI-10002215
CA-2019-121755,2019-01-16,Second Class,OFF-BI-10001634
US-2018-150630,2018-09-17,Standard Class,OFF-BI-10000474
US-2018-150630,2018-09-17,Standard Class,OFF-BI-10001525
CA-2019-118255,2019-03-11,First Class,OFF-BI-10003291
CA-2018-115742,2018-04-18,Standard Class,OFF-BI-10004410
CA-2019-111682,2019-06-17,First Class,OFF-BI-10001460
CA-2018-135545,2018-11-24,Standard Class,OFF-BI-10001078
CA-2019-106075,2019-09-18,Standard Class,OFF-BI-10004654
US-2020-118038,2020-12-09,First Class,OFF-BI-10004182
CA-2019-127208,2019-06-12,First Class,OFF-BI-10002309
CA-2018-149587,2018-01-31,Second Class,OFF-BI-10002852
US-2020-109484,2020-11-06,Standard Class,OFF-BI-10004738
CA-2020-157833,2020-06-17,First Class,OFF-BI-10001721
CA-2019-158568,2019-08-29,Standard Class,OFF-BI-10002609
US-2018-156867,2018-11-13,Standard Class,OFF-BI-10002794
CA-2019-128867,2019-11-03,Standard Class,OFF-BI-10003981
US-2018-136476,2018-04-05,Standard Class,OFF-BI-10003650
CA-2019-103730,2019-06-12,First Class,OFF-BI-10003910
US-2020-107272,2020-11-05,Standard Class,OFF-BI-10003274
CA-2019-145583,2019-10-13,Standard Class,OFF-BI-10004781
CA-2019-114489,2019-12-05,Standard Class,OFF-BI-10002735
CA-2019-113817,2019-11-07,Standard Class,OFF-BI-10004002
CA-2019-105018,2019-11-28,Standard Class,OFF-BI-10001890
US-2020-124303,2020-07-06,Standard Class,OFF-BI-10000343
CA-2020-135860,2020-12-01,Standard Class,OFF-BI-10003274
CA-2018-169397,2018-12-24,First Class,OFF-BI-10002852
US-2017-156216,2017-09-13,Standard Class,OFF-BI-10001679
US-2020-100930,2020-04-07,Standard Class,OFF-BI-10001679
CA-2020-163139,2020-12-01,Second Class,OFF-BI-10003460
CA-2018-155334,2018-07-30,First Class,OFF-BI-10002557
US-2018-161991,2018-09-26,Second Class,OFF-BI-10004967
CA-2019-112697,2019-12-18,Second Class,OFF-BI-10000778
CA-2017-111451,2017-12-26,First Class,OFF-BI-10004593
CA-2019-142545,2019-10-28,Standard Class,OFF-BI-10002706
CA-2017-111003,2017-06-01,Standard Class,OFF-BI-10001072
CA-2019-162138,2019-04-23,Standard Class,OFF-BI-10004593
US-2019-141544,2019-08-30,First Class,OFF-BI-10001524
US-2019-150147,2019-04-25,Second Class,OFF-BI-10001153
US-2019-150147,2019-04-25,Second Class,OFF-BI-10001982
CA-2018-137946,2018-09-01,Second Class,OFF-BI-10001922
CA-2018-137946,2018-09-01,Second Class,OFF-BI-10004140
CA-2017-129924,2017-07-12,Standard Class,OFF-BI-10003314
CA-2017-122336,2017-04-13,Second Class,OFF-BI-10003656
CA-2019-129714,2019-09-01,First Class,OFF-BI-10002160
CA-2019-129714,2019-09-01,First Class,OFF-BI-10004995
CA-2019-155516,2019-10-21,First Class,OFF-BI-10002412
US-2017-119137,2017-07-23,Standard Class,OFF-BI-10001982
CA-2018-130792,2018-04-28,Standard Class,OFF-BI-10000309
CA-2019-134775,2019-10-28,First Class,OFF-BI-10002225
CA-2020-101798,2020-12-11,Standard Class,OFF-BI-10000050
US-2017-134971,2017-06-07,Second Class,OFF-BI-10003982
CA-2020-102946,2020-06-30,Standard Class,OFF-BI-10004492
CA-2020-149160,2020-11-23,Second Class,OFF-BI-10001543
US-2019-123750,2019-04-15,Standard Class,OFF-BI-10004584
US-2017-150574,2017-12-19,Standard Class,OFF-BI-10000773
CA-2018-109638,2018-12-15,Standard Class,OFF-BI-10001098
CA-2019-109869,2019-04-22,Standard Class,OFF-BI-10000315
US-2019-100419,2019-12-16,Second Class,OFF-BI-10002194
CA-2019-126158,2019-07-25,Standard Class,OFF-BI-10002498
US-2019-105578,2019-05-30,Standard Class,OFF-BI-10001670
US-2019-105578,2019-05-30,Standard Class,OFF-BI-10001658
US-2019-105578,2019-05-30,Standard Class,OFF-BI-10000831
CA-2020-134978,2020-11-12,Second Class,OFF-BI-10003274
CA-2018-145352,2018-03-16,Standard Class,OFF-BI-10003527
CA-2018-157812,2018-03-22,Standard Class,OFF-BI-10000285
CA-2019-168753,2019-05-29,Second Class,OFF-BI-10002557
US-2020-122637,2020-09-03,Second Class,OFF-BI-10002429
CA-2018-147851,2018-12-03,Standard Class,OFF-BI-10004528
CA-2020-162929,2020-11-19,First Class,OFF-BI-10000404
CA-2018-113173,2018-11-15,Second Class,OFF-BI-10004738
CA-2020-118731,2020-11-20,Second Class,OFF-BI-10000069
CA-2020-156951,2020-10-01,Standard Class,OFF-BI-10001107
CA-2020-164826,2020-12-28,Standard Class,OFF-BI-10001922
CA-2020-145233,2020-12-01,Standard Class,OFF-BI-10002764
US-2019-156986,2019-03-20,Standard Class,OFF-BI-10002498
CA-2017-149958,2017-03-15,Standard Class,OFF-BI-10000773
CA-2017-149958,2017-03-15,Standard Class,OFF-BI-10001543
US-2017-105767,2017-05-23,Standard Class,OFF-BI-10000848
CA-2020-138611,2020-11-14,Second Class,OFF-BI-10002949
CA-2020-117947,2020-08-18,Second Class,OFF-BI-10002824
US-2017-111171,2017-12-26,Standard Class,OFF-BI-10002103
CA-2020-133431,2020-12-17,Standard Class,OFF-BI-10000605
US-2019-123470,2019-08-15,Standard Class,OFF-BI-10001989
CA-2019-115917,2019-05-20,Standard Class,OFF-BI-10004728
CA-2019-137239,2019-08-22,Standard Class,OFF-BI-10002827
US-2019-156097,2019-09-19,First Class,OFF-BI-10004654
CA-2018-146563,2018-08-24,Standard Class,OFF-BI-10003981
US-2020-119438,2020-03-18,Standard Class,OFF-BI-10004632
CA-2019-164511,2019-11-19,Standard Class,OFF-BI-10003305
CA-2018-119291,2018-05-14,First Class,OFF-BI-10001575
CA-2018-119291,2018-05-14,First Class,OFF-BI-10001982
CA-2017-112158,2017-12-02,First Class,OFF-BI-10000050
CA-2017-153150,2017-07-01,Second Class,OFF-BI-10003355
CA-2017-104472,2017-06-02,Standard Class,OFF-BI-10001658
CA-2020-131954,2020-01-21,Standard Class,OFF-BI-10003982
CA-2020-131954,2020-01-21,Standard Class,OFF-BI-10003291
CA-2020-131954,2020-01-21,Standard Class,OFF-BI-10000138
CA-2017-112326,2017-01-04,Standard Class,OFF-BI-10004094
CA-2020-126074,2020-10-02,Standard Class,OFF-BI-10003638
CA-2020-126074,2020-10-02,Standard Class,OFF-BI-10000546
CA-2020-117240,2020-07-23,Standard Class,OFF-BI-10000848
CA-2017-162775,2017-01-13,Second Class,OFF-BI-10004187
CA-2020-104220,2020-01-30,Standard Class,OFF-BI-10001036
CA-2020-104220,2020-01-30,Standard Class,OFF-BI-10000301
CA-2020-104220,2020-01-30,Standard Class,OFF-BI-10003910
US-2018-157014,2018-10-03,Second Class,OFF-BI-10001098
CA-2020-129567,2020-03-17,Second Class,OFF-BI-10000014
CA-2018-115938,2018-06-26,Standard Class,OFF-BI-10001543
CA-2018-115938,2018-06-26,Standard Class,OFF-BI-10001132
CA-2020-151428,2020-09-21,Standard Class,OFF-BI-10000546
CA-2017-140858,2017-06-28,Standard Class,OFF-BI-10003094
CA-2017-140858,2017-06-28,Standard Class,OFF-BI-10004230
US-2017-115987,2017-09-08,Second Class,OFF-BI-10001071
CA-2019-161669,2019-11-07,First Class,OFF-BI-10001294
CA-2019-161669,2019-11-07,First Class,OFF-BI-10001636
CA-2017-136742,2017-04-06,Standard Class,OFF-BI-10003719
CA-2019-158099,2019-09-03,First Class,OFF-BI-10000545
CA-2017-148488,2017-12-10,Standard Class,OFF-BI-10000315
US-2017-158638,2017-09-17,Standard Class,OFF-BI-10003712
CA-2020-111689,2020-11-30,Second Class,OFF-BI-10003984
CA-2018-143602,2018-04-25,Second Class,OFF-BI-10002071
CA-2020-150707,2020-10-14,Standard Class,OFF-BI-10001078
CA-2020-132934,2020-06-20,Standard Class,OFF-BI-10001098
CA-2019-105494,2019-11-10,First Class,OFF-BI-10003364
US-2019-114622,2019-04-10,First Class,OFF-BI-10004716
CA-2020-150959,2020-11-11,First Class,OFF-BI-10001510
CA-2020-143259,2020-12-30,Standard Class,OFF-BI-10003684
US-2017-141215,2017-06-15,Standard Class,OFF-BI-10002706
CA-2019-149797,2019-09-15,Standard Class,OFF-BI-10003650
CA-2019-140081,2019-06-20,Standard Class,OFF-BI-10004826
CA-2019-142958,2019-12-13,Standard Class,OFF-BI-10001759
CA-2018-120880,2018-05-29,Standard Class,OFF-BI-10002931
CA-2020-102414,2020-05-15,Second Class,OFF-BI-10004465
CA-2018-160059,2018-11-27,Standard Class,OFF-BI-10000145
CA-2017-115791,2017-01-16,Second Class,OFF-BI-10001575
US-2020-103247,2020-10-05,Second Class,OFF-BI-10004492
US-2020-100209,2020-07-09,Standard Class,OFF-BI-10002012
CA-2019-145499,2019-05-30,First Class,OFF-BI-10000848
CA-2018-146829,2018-03-10,First Class,OFF-BI-10004022
CA-2019-110023,2019-09-09,First Class,OFF-BI-10001036
CA-2017-117639,2017-05-21,Standard Class,OFF-BI-10003925
CA-2018-105312,2018-11-06,First Class,OFF-BI-10002049
CA-2020-106964,2020-12-17,First Class,OFF-BI-10000320
CA-2019-109820,2019-11-20,First Class,OFF-BI-10003460
CA-2019-109820,2019-11-20,First Class,OFF-BI-10000474
CA-2018-127418,2018-06-13,First Class,OFF-BI-10003707
CA-2018-110667,2018-04-04,Standard Class,OFF-BI-10002735
CA-2018-110667,2018-04-04,Standard Class,OFF-BI-10003529
CA-2020-167150,2020-12-10,Standard Class,OFF-BI-10001097
CA-2020-167150,2020-12-10,Standard Class,OFF-BI-10001597
CA-2018-161263,2018-04-16,Standard Class,OFF-BI-10004330
US-2018-150161,2018-07-25,Standard Class,OFF-BI-10001524
CA-2020-106943,2020-11-14,Standard Class,OFF-BI-10003669
CA-2019-134348,2019-11-12,Standard Class,OFF-BI-10003727
CA-2019-134348,2019-11-12,Standard Class,OFF-BI-10004967
CA-2020-132521,2020-09-23,Second Class,OFF-BI-10000404
CA-2020-160423,2020-01-21,Standard Class,OFF-BI-10004001
US-2020-145863,2020-04-21,Standard Class,OFF-BI-10004140
US-2020-145863,2020-04-21,Standard Class,OFF-BI-10002049
US-2019-110156,2019-11-19,Standard Class,OFF-BI-10003676
US-2019-110156,2019-11-19,Standard Class,OFF-BI-10002609
CA-2020-140585,2020-12-18,Second Class,OFF-BI-10003364
CA-2019-152170,2019-11-12,Second Class,OFF-BI-10002072
CA-2018-112452,2018-04-04,First Class,OFF-BI-10003350
CA-2019-160395,2019-12-31,Standard Class,OFF-BI-10003984
CA-2017-136567,2017-12-20,First Class,OFF-BI-10003982
CA-2020-147039,2020-06-29,Standard Class,OFF-BI-10004654
CA-2017-127964,2017-03-03,Standard Class,OFF-BI-10004593
CA-2017-127964,2017-03-03,Standard Class,OFF-BI-10003429
CA-2017-117709,2017-05-04,Standard Class,OFF-BI-10001294
CA-2017-158064,2017-04-21,Standard Class,OFF-BI-10002976
US-2018-104430,2018-10-22,Standard Class,OFF-BI-10000301
CA-2018-132080,2018-08-22,First Class,OFF-BI-10003694
CA-2017-127131,2017-11-24,Standard Class,OFF-BI-10004656
CA-2019-130946,2019-04-08,Standard Class,OFF-BI-10004995
CA-2019-114727,2019-07-18,Standard Class,OFF-BI-10004967
CA-2019-137050,2019-07-14,Second Class,OFF-BI-10002160
CA-2019-137050,2019-07-14,Second Class,OFF-BI-10001031
US-2020-118087,2020-09-09,Standard Class,OFF-BI-10002432
US-2020-118087,2020-09-09,Standard Class,OFF-BI-10000069
CA-2019-126004,2019-12-04,First Class,OFF-BI-10004656
CA-2019-144344,2019-10-28,First Class,OFF-BI-10003719
US-2019-162859,2019-02-15,Standard Class,OFF-BI-10004519
US-2019-168620,2019-12-24,Second Class,OFF-BI-10001575
US-2019-144393,2019-10-28,Standard Class,OFF-BI-10004236
CA-2020-105053,2020-07-07,Second Class,OFF-BI-10001634
US-2019-103646,2019-04-21,Standard Class,OFF-BI-10002854
CA-2020-122154,2020-04-09,First Class,OFF-BI-10002026
US-2018-149692,2018-12-06,Standard Class,OFF-BI-10002813
